cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,National,10/27/2020,Joseph R. Biden Jr.,6/16/2020,6/18/2020,SurveyMonkey,24746,lv,.0631116,0,49.99,48.94326,50.2601,T,70807,132586
2020,National,10/27/2020,Joseph R. Biden Jr.,6/15/2020,6/17/2020,SurveyMonkey,22570,lv,.0589136,0,51.28,50.23334,51.56836,T,70806,132585
2020,National,10/27/2020,Joseph R. Biden Jr.,6/14/2020,6/16/2020,SurveyMonkey,17753,lv,.0479056,0,52.26,51.21399,52.56788,T,70805,132584
2020,National,10/27/2020,Joseph R. Biden Jr.,6/13/2020,6/15/2020,SurveyMonkey,12847,lv,.0360626,0,52.99,51.94481,53.32443,T,70804,132583
2020,National,10/27/2020,Joseph R. Biden Jr.,6/12/2020,6/14/2020,SurveyMonkey,12631,lv,.037221,0,53.14,52.09501,53.50031,T,70803,132582
2020,National,10/27/2020,Joseph R. Biden Jr.,6/11/2020,6/13/2020,SurveyMonkey,20024,lv,.0621543,0,52.58,51.53431,52.96553,T,70802,132581
2020,National,10/27/2020,Joseph R. Biden Jr.,6/10/2020,6/12/2020,SurveyMonkey,26380,lv,.0871186,0,52.02,50.97378,52.43099,T,70801,132580
2020,National,10/27/2020,Joseph R. Biden Jr.,6/9/2020,6/11/2020,SurveyMonkey,28261,lv,.1012256,0,51.96,50.91373,52.39894,T,70800,132579
2020,National,10/27/2020,Joseph R. Biden Jr.,6/8/2020,6/10/2020,SurveyMonkey,25611,lv,.102315,0,50.9,49.85323,51.37113,T,70799,132578
2020,National,10/27/2020,Joseph R. Biden Jr.,10/9/2020,10/11/2020,Léger,841,lv,.511997,.0946786,50,51.93867,51.92684,"",70796,132448
2020,National,10/27/2020,Joseph R. Biden Jr.,9/11/2020,9/21/2020,Ipsos,2006,a,.4847243,0,47,50.61712,51.64873,"",70781,132422
2020,National,10/27/2020,Joseph R. Biden Jr.,10/8/2020,10/12/2020,Opinium,1397,lv,.9359702,.2194974,57,55.33563,55.33932,"",70778,132408
2020,National,10/27/2020,Joseph R. Biden Jr.,10/8/2020,10/12/2020,IBD/TIPP,937,lv,.2735612,.0551106,51.2,52.4837,52.46185,T,70772,132392
2020,National,10/27/2020,Joseph R. Biden Jr.,9/25/2020,9/27/2020,Zogby Interactive/JZ Analytics,833,lv,.923881,0,45.5,48.68082,49.3354,"",70699,132390
2020,National,10/27/2020,Joseph R. Biden Jr.,9/29/2020,10/12/2020,USC Dornsife/Los Angeles Times,5089,lv,.1172922,.0098277,54.345,52.87478,53.04139,T,70751,132374
2020,National,10/27/2020,Joseph R. Biden Jr.,10/9/2020,10/11/2020,Morning Consult,16045,lv,.1618197,.0264576,51,51.47301,51.43005,T,70750,132360
2020,National,10/27/2020,Joseph R. Biden Jr.,10/8/2020,10/10/2020,Morning Consult,12000,lv,.1240077,.0188791,51,51.47301,51.44338,T,70749,132359
2020,National,10/27/2020,Joseph R. Biden Jr.,10/7/2020,10/9/2020,Morning Consult,12000,lv,.1295153,.0170394,51,51.47301,51.47717,T,70748,132358
2020,National,10/27/2020,Joseph R. Biden Jr.,10/6/2020,10/8/2020,Morning Consult,12000,lv,.1328277,.0161031,51,51.47301,51.49562,T,70747,132357
2020,National,10/27/2020,Joseph R. Biden Jr.,10/9/2020,10/11/2020,YouGov,1366,lv,.6272278,.1088092,51,51.92468,51.89037,"",70742,132340
2020,National,10/27/2020,Joseph R. Biden Jr.,10/8/2020,10/10/2020,RMG Research,1240,lv,.6133398,.1046453,51,52.85403,52.8466,"",70739,132337
2020,National,10/27/2020,Joseph R. Biden Jr.,10/7/2020,10/11/2020,IBD/TIPP,851,lv,.2599778,.0459265,52.3,53.58198,53.58964,T,70733,132324
2020,National,10/27/2020,Joseph R. Biden Jr.,9/28/2020,10/11/2020,USC Dornsife/Los Angeles Times,5073,lv,.1158513,.008612,53.88,52.4086,52.6011,T,70729,132318
2020,National,10/27/2020,Joseph R. Biden Jr.,8/17/2020,8/19/2020,Zogby Interactive/JZ Analytics,901,lv,.9589058,0,46,49.18299,50.36648,"",68215,132313
2020,National,10/27/2020,Joseph R. Biden Jr.,9/27/2020,10/10/2020,USC Dornsife/Los Angeles Times,5099,lv,.1152742,.0074631,53.665,52.19311,52.41118,T,70723,132306
2020,National,10/27/2020,Joseph R. Biden Jr.,10/6/2020,10/9/2020,ABC News/The Washington Post,725,lv,1.570609,.2849334,54.5,52.78605,52.80267,"",70718,132284
2020,National,10/27/2020,Joseph R. Biden Jr.,9/29/2020,10/6/2020,Innovative Research Group,2435,rv,1.039462,.0643914,47,49.45699,49.77028,"",70716,132282
2020,National,10/27/2020,Joseph R. Biden Jr.,9/26/2020,10/9/2020,USC Dornsife/Los Angeles Times,5206,lv,.1164742,.0064208,53.355,51.88247,52.13072,T,70714,132274
2020,National,10/27/2020,Joseph R. Biden Jr.,10/3/2020,10/6/2020,Harris Insights & Analytics,2841,rv,.8324438,.0805956,45,48.08521,48.21863,"",70613,132259
2020,National,10/27/2020,Joseph R. Biden Jr.,10/6/2020,10/8/2020,Ipsos,882,lv,.4655199,.0620418,53,54.87325,54.89966,"",70705,132258
2020,National,10/27/2020,Joseph R. Biden Jr.,10/2/2020,10/5/2020,Global Strategy Group/GBAO/Navigator Research,1011,rv,.5932689,.0536515,52,51.01873,51.18953,"",70624,132247
2020,National,10/27/2020,Joseph R. Biden Jr.,9/25/2020,10/8/2020,USC Dornsife/Los Angeles Times,5161,lv,.1149849,.0052106,53.025,51.55185,51.83183,T,70697,132243
2020,National,10/27/2020,Joseph R. Biden Jr.,9/30/2020,10/5/2020,Pew Research Center,10543,rv,1.896968,.1930542,52,51.47503,51.68318,"",70696,132237
2020,National,10/27/2020,Joseph R. Biden Jr.,10/5/2020,10/7/2020,Morning Consult,17249,lv,.2014243,.0188696,52,52.47259,52.55799,T,70680,132174
2020,National,10/27/2020,Joseph R. Biden Jr.,10/4/2020,10/6/2020,Morning Consult,12000,lv,.1427341,.0121052,51,51.47301,51.58116,T,70679,132173
2020,National,10/27/2020,Joseph R. Biden Jr.,10/3/2020,10/5/2020,Morning Consult,12000,lv,.146337,.0110779,52,52.47259,52.6043,T,70678,132172
2020,National,10/27/2020,Joseph R. Biden Jr.,9/22/2020,9/22/2020,Data for Progress,740,rv,.6811526,0,55.36,54.55278,55.38049,"",70669,132162
2020,National,10/27/2020,Joseph R. Biden Jr.,10/6/2020,10/6/2020,Data for Progress,863,lv,.7303017,.0950873,56.2,54.5439,54.64622,"",70668,132160
2020,National,10/27/2020,Joseph R. Biden Jr.,9/24/2020,10/7/2020,USC Dornsife/Los Angeles Times,5114,lv,.1135572,.0029218,53.36,51.88747,52.23968,T,70664,132150
2020,National,10/27/2020,Joseph R. Biden Jr.,10/3/2020,10/6/2020,Fox News/Beacon Research/Shaw & Co. Research,1012,lv,1.731396,.2221702,53,53.33178,53.4278,"",70655,132122
2020,National,10/27/2020,Joseph R. Biden Jr.,9/27/2020,10/2/2020,Saint Leo University,947,lv,.540678,.0119619,52.1,52.10262,52.48223,"",70653,132120
2020,National,10/27/2020,Joseph R. Biden Jr.,10/1/2020,10/4/2020,Qriously,2048,lv,.7427368,.0531343,51,52.93314,53.12597,"",70643,132097
2020,National,10/27/2020,Joseph R. Biden Jr.,9/30/2020,10/6/2020,Rasmussen Reports/Pulse Opinion Research,2500,lv,.9836457,.0732324,52,54.13789,54.30829,"",70641,132093
2020,National,10/27/2020,Joseph R. Biden Jr.,10/4/2020,10/6/2020,YouGov,1364,lv,.6144222,.0615751,51,51.92468,52.04141,"",70637,132083
2020,National,10/27/2020,Joseph R. Biden Jr.,9/23/2020,10/6/2020,USC Dornsife/Los Angeles Times,4999,lv,.1103806,.0017735,52.79,51.31647,51.70572,T,70626,132060
2020,National,10/27/2020,Joseph R. Biden Jr.,10/2/2020,10/6/2020,Ipsos,882,lv,.4271842,.0382754,52,53.87654,54.01188,"",70621,132048
2020,National,10/27/2020,Joseph R. Biden Jr.,9/30/2020,10/4/2020,Global Marketing Research Services,971,lv,.9814997,.0868583,51.91,51.81936,52.06275,"",70617,132035
2020,National,10/27/2020,Joseph R. Biden Jr.,10/3/2020,10/4/2020,Redfield & Wilton Strategies,2127,lv,.7174186,.0575235,50,51.23867,51.38957,"",70602,132007
2020,National,10/27/2020,Joseph R. Biden Jr.,10/1/2020,10/4/2020,SurveyUSA,1114,lv,1.996375,.2001613,53,52.05774,52.30326,"",70601,132005
2020,National,10/27/2020,Joseph R. Biden Jr.,10/2/2020,10/4/2020,Léger,843,lv,.5966576,.0456233,49,50.93914,51.12798,"",70595,131991
2020,National,10/27/2020,Joseph R. Biden Jr.,10/1/2020,10/4/2020,SSRS,1001,lv,1.292538,.1315415,57,54.6556,54.81167,"",70581,131986
2020,National,10/27/2020,Joseph R. Biden Jr.,9/22/2020,10/5/2020,USC Dornsife/Los Angeles Times,4914,lv,.1078221,.0006926,53.155,51.68208,52.10866,T,70592,131984
2020,National,10/27/2020,Joseph R. Biden Jr.,10/2/2020,10/4/2020,Change Research,2167,lv,.817256,.0749224,52,52.49011,52.65088,"",70588,131974
2020,National,10/27/2020,Joseph R. Biden Jr.,10/1/2020,10/3/2020,RMG Research,763,lv,.5685377,.0353678,51,52.85403,53.05908,"",70577,131810
2020,National,10/27/2020,Joseph R. Biden Jr.,10/2/2020,10/4/2020,Morning Consult,15478,lv,.1952158,.012923,52,52.47259,52.63008,T,70573,131649
2020,National,10/27/2020,Joseph R. Biden Jr.,10/1/2020,10/3/2020,Morning Consult,12000,lv,.1573823,.0088938,52,52.47259,52.65559,T,70572,131648
2020,National,10/27/2020,Joseph R. Biden Jr.,9/30/2020,10/2/2020,Morning Consult,12000,lv,.1634953,.0077206,51,51.47301,51.68633,T,70571,131647
2020,National,10/27/2020,Joseph R. Biden Jr.,9/29/2020,10/1/2020,Morning Consult,12000,lv,.1736807,.0023445,51,51.47301,51.82719,T,70570,131646
2020,National,10/27/2020,Joseph R. Biden Jr.,9/28/2020,9/30/2020,Morning Consult,12000,lv,.1727274,.0009311,51,51.47301,51.86464,T,70569,131645
2020,National,10/27/2020,Joseph R. Biden Jr.,9/27/2020,9/29/2020,Morning Consult,12000,lv,.1536883,0,51,51.47301,52.03061,T,70568,131644
2020,National,10/27/2020,Joseph R. Biden Jr.,9/26/2020,9/28/2020,Morning Consult,12000,lv,.1452777,0,51,51.47301,52.07647,T,70567,131643
2020,National,10/27/2020,Joseph R. Biden Jr.,9/8/2020,9/10/2020,Socioanalítica Research,,rv,.795138,0,53,52.71292,53.88948,"",70559,131629
2020,National,10/27/2020,Joseph R. Biden Jr.,9/21/2020,10/4/2020,USC Dornsife/Los Angeles Times,4836,lv,.1060588,0,52.985,51.51178,51.97681,T,70554,131620
2020,National,10/27/2020,Joseph R. Biden Jr.,10/2/2020,10/3/2020,YouGov,1088,lv,.4899288,.0397268,51,51.92468,52.0909,"",70553,131606
2020,National,10/27/2020,Joseph R. Biden Jr.,10/1/2020,10/2/2020,YouGov,1345,lv,.6184735,.0437053,48,48.92463,49.11652,"",70552,131605
2020,National,10/27/2020,Joseph R. Biden Jr.,9/30/2020,10/1/2020,NBC News/The Wall Street Journal,800,rv,1.195054,.085528,53,53.25393,53.49214,"",70547,131594
2020,National,10/27/2020,Joseph R. Biden Jr.,10/2/2020,10/3/2020,Ipsos,596,lv,.2889922,.0229086,51,52.87888,53.04021,"",70546,131592
2020,National,10/27/2020,Joseph R. Biden Jr.,9/20/2020,10/3/2020,USC Dornsife/Los Angeles Times,4686,lv,.1033018,0,52.69,51.21632,51.721,T,70545,131588
2020,National,10/27/2020,Joseph R. Biden Jr.,9/19/2020,10/2/2020,USC Dornsife/Los Angeles Times,4707,lv,.1047619,0,52.92,51.44667,51.99428,T,70543,131498
2020,National,10/27/2020,Joseph R. Biden Jr.,9/18/2020,10/1/2020,USC Dornsife/Los Angeles Times,4799,lv,.1077063,0,52.935,51.4617,52.05432,T,70542,131497
2020,National,10/27/2020,Joseph R. Biden Jr.,9/17/2020,9/30/2020,USC Dornsife/Los Angeles Times,4943,lv,.1117578,0,52.375,50.90089,51.53965,T,70541,131496
2020,National,10/27/2020,Joseph R. Biden Jr.,9/16/2020,9/29/2020,USC Dornsife/Los Angeles Times,5097,lv,.1093546,0,52.165,50.69065,51.50177,T,70540,131495
2020,National,10/27/2020,Joseph R. Biden Jr.,9/15/2020,9/28/2020,USC Dornsife/Los Angeles Times,5261,lv,.109727,0,51.94,50.46543,51.31591,T,70539,131494
2020,National,10/27/2020,Joseph R. Biden Jr.,9/14/2020,9/27/2020,USC Dornsife/Los Angeles Times,5254,lv,.106811,0,52.205,50.7307,51.61979,T,70538,131493
2020,National,10/27/2020,Joseph R. Biden Jr.,9/13/2020,9/26/2020,USC Dornsife/Los Angeles Times,5258,lv,.1043838,0,52.085,50.61057,51.53837,T,70537,131492
2020,National,10/27/2020,Joseph R. Biden Jr.,9/12/2020,9/25/2020,USC Dornsife/Los Angeles Times,5331,lv,.1036335,0,52.035,50.56052,51.52414,T,70536,131491
2020,National,10/27/2020,Joseph R. Biden Jr.,9/11/2020,9/24/2020,USC Dornsife/Los Angeles Times,5378,lv,.1025101,0,51.945,50.47043,51.46809,T,70535,131490
2020,National,10/27/2020,Joseph R. Biden Jr.,9/10/2020,9/23/2020,USC Dornsife/Los Angeles Times,5370,lv,.1005813,0,51.65,50.1752,51.20654,T,70534,131489
2020,National,10/27/2020,Joseph R. Biden Jr.,9/9/2020,9/22/2020,USC Dornsife/Los Angeles Times,5440,lv,.1002381,0,51.83,50.35534,51.41818,T,70533,131488
2020,National,10/27/2020,Joseph R. Biden Jr.,9/8/2020,9/21/2020,USC Dornsife/Los Angeles Times,5482,lv,.0994877,0,51.885,50.41038,51.50499,T,70532,131487
2020,National,10/27/2020,Joseph R. Biden Jr.,9/7/2020,9/20/2020,USC Dornsife/Los Angeles Times,5446,lv,.0978521,0,51.925,50.45042,51.57389,T,70531,131486
2020,National,10/27/2020,Joseph R. Biden Jr.,9/6/2020,9/19/2020,USC Dornsife/Los Angeles Times,5455,lv,.0980134,0,52.31,50.83581,51.97801,T,70530,131485
2020,National,10/27/2020,Joseph R. Biden Jr.,9/5/2020,9/18/2020,USC Dornsife/Los Angeles Times,5447,lv,.0984241,0,51.9,50.4254,51.58571,T,70529,131484
2020,National,10/27/2020,Joseph R. Biden Jr.,9/4/2020,9/17/2020,USC Dornsife/Los Angeles Times,5466,lv,.0998247,0,51.8,50.32531,51.50223,T,70528,131483
2020,National,10/27/2020,Joseph R. Biden Jr.,9/3/2020,9/16/2020,USC Dornsife/Los Angeles Times,5424,lv,.1002814,0,51.97,50.49546,51.68956,T,70527,131482
2020,National,10/27/2020,Joseph R. Biden Jr.,9/2/2020,9/15/2020,USC Dornsife/Los Angeles Times,5416,lv,.1019035,0,51.9,50.4254,51.6373,T,70526,131481
2020,National,10/27/2020,Joseph R. Biden Jr.,9/1/2020,9/14/2020,USC Dornsife/Los Angeles Times,5381,lv,.1032324,0,52.06,50.58554,51.81381,T,70525,131480
2020,National,10/27/2020,Joseph R. Biden Jr.,8/31/2020,9/13/2020,USC Dornsife/Los Angeles Times,5394,lv,.1061253,0,51.965,50.49045,51.73193,T,70524,131479
2020,National,10/27/2020,Joseph R. Biden Jr.,8/30/2020,9/12/2020,USC Dornsife/Los Angeles Times,5372,lv,.1086326,0,52.215,50.7407,51.99333,T,70523,131438
2020,National,10/27/2020,Joseph R. Biden Jr.,8/29/2020,9/11/2020,USC Dornsife/Los Angeles Times,5257,lv,.1094195,0,52.705,51.23134,52.49458,T,70522,131437
2020,National,10/27/2020,Joseph R. Biden Jr.,8/28/2020,9/10/2020,USC Dornsife/Los Angeles Times,5219,lv,.1120382,0,52.84,51.36655,52.63962,T,70521,131436
2020,National,10/27/2020,Joseph R. Biden Jr.,8/27/2020,9/9/2020,USC Dornsife/Los Angeles Times,5241,lv,.1195555,0,52.6,51.12619,52.41517,T,70520,131435
2020,National,10/27/2020,Joseph R. Biden Jr.,8/26/2020,9/8/2020,USC Dornsife/Los Angeles Times,5201,lv,.1247834,0,52.6,51.12619,52.43409,T,70519,131434
2020,National,10/27/2020,Joseph R. Biden Jr.,8/25/2020,9/7/2020,USC Dornsife/Los Angeles Times,5144,lv,.1280419,0,52.12,50.64561,51.97292,T,70518,131433
2020,National,10/27/2020,Joseph R. Biden Jr.,8/24/2020,9/6/2020,USC Dornsife/Los Angeles Times,5162.5,lv,.1313054,0,52.38,50.9059,52.24242,T,70517,131432
2020,National,10/27/2020,Joseph R. Biden Jr.,8/23/2020,9/5/2020,USC Dornsife/Los Angeles Times,5130.5,lv,.1315409,0,52.25,50.77575,52.11683,T,70516,131431
2020,National,10/27/2020,Joseph R. Biden Jr.,8/22/2020,9/4/2020,USC Dornsife/Los Angeles Times,5130.5,lv,.1327645,0,52.53,51.05609,52.40284,T,70515,131430
2020,National,10/27/2020,Joseph R. Biden Jr.,8/21/2020,9/3/2020,USC Dornsife/Los Angeles Times,5114.5,lv,.1336654,0,52.65,51.17626,52.52702,T,70514,131429
2020,National,10/27/2020,Joseph R. Biden Jr.,8/20/2020,9/2/2020,USC Dornsife/Los Angeles Times,5096.5,lv,.1370349,0,52.405,50.93093,52.28215,T,70513,131428
2020,National,10/27/2020,Joseph R. Biden Jr.,8/19/2020,9/1/2020,USC Dornsife/Los Angeles Times,5075.5,lv,.1406453,0,52.855,51.38157,52.72131,T,70512,131427
2020,National,10/27/2020,Joseph R. Biden Jr.,8/18/2020,8/31/2020,USC Dornsife/Los Angeles Times,5008.5,lv,.1433345,0,52.885,51.41162,52.74398,T,70511,131426
2020,National,10/27/2020,Joseph R. Biden Jr.,8/17/2020,8/30/2020,USC Dornsife/Los Angeles Times,4910.5,lv,.1463193,0,52.945,51.47172,52.7985,T,70510,131425
2020,National,10/27/2020,Joseph R. Biden Jr.,8/16/2020,8/29/2020,USC Dornsife/Los Angeles Times,4868.5,lv,.1491586,0,52.815,51.34151,52.6584,T,70509,131424
2020,National,10/27/2020,Joseph R. Biden Jr.,8/15/2020,8/28/2020,USC Dornsife/Los Angeles Times,4801.5,lv,.1516501,0,52.205,50.7307,52.03643,T,70508,131423
2020,National,10/27/2020,Joseph R. Biden Jr.,8/14/2020,8/27/2020,USC Dornsife/Los Angeles Times,4735.5,lv,.1608239,0,52.29,50.81579,52.10086,T,70507,131422
2020,National,10/27/2020,Joseph R. Biden Jr.,8/13/2020,8/26/2020,USC Dornsife/Los Angeles Times,4633.5,lv,.1731805,0,52.605,51.1312,52.40027,T,70506,131421
2020,National,10/27/2020,Joseph R. Biden Jr.,8/12/2020,8/25/2020,USC Dornsife/Los Angeles Times,4513,lv,.1911515,0,52.995,51.5218,52.78072,T,70505,131420
2020,National,10/27/2020,Joseph R. Biden Jr.,8/11/2020,8/24/2020,USC Dornsife/Los Angeles Times,4321,lv,.2540681,0,53.28,51.80731,53.02001,T,70504,131419
2020,National,10/27/2020,Joseph R. Biden Jr.,10/2/2020,10/2/2020,John Zogby Strategies/EMI Research Solutions,1006,lv,.8404686,.0743777,48.1,48.95601,49.1338,"",70502,131417
2020,National,10/27/2020,Joseph R. Biden Jr.,9/30/2020,10/1/2020,Harris Insights & Analytics,928,rv,.3164588,.0153045,47,50.09298,50.33174,"",70142,130682
2020,National,10/27/2020,Joseph R. Biden Jr.,9/30/2020,10/1/2020,Data for Progress,1146,lv,.9339918,.065588,51,49.33164,49.56242,"",70136,130667
2020,National,10/27/2020,Joseph R. Biden Jr.,9/30/2020,10/1/2020,IBD/TIPP,1021,lv,1.690064,.1194729,48.6,49.88462,50.11917,"",70122,130649
2020,National,10/27/2020,Joseph R. Biden Jr.,9/26/2020,9/28/2020,Global Strategy Group/GBAO/Navigator Research,1002,rv,.5449646,0,53,52.01973,52.66171,"",70084,130635
2020,National,10/27/2020,Joseph R. Biden Jr.,9/29/2020,10/1/2020,Ipsos,882,lv,.4250152,.0071206,50,51.88025,52.23824,"",70111,130621
2020,National,10/27/2020,Joseph R. Biden Jr.,9/14/2020,9/22/2020,Hofstra University,2000,lv,1.026446,0,53.2,52.3055,53.31819,"",70110,130618
2020,National,10/27/2020,Joseph R. Biden Jr.,9/29/2020,9/30/2020,Change Research,925,lv,.4160815,.0076111,54,54.48849,54.84421,"",70105,130599
2020,National,10/27/2020,Joseph R. Biden Jr.,9/25/2020,9/29/2020,Ipsos,864,lv,.4417013,0,51,52.87888,53.4852,"",70075,130545
2020,National,10/27/2020,Joseph R. Biden Jr.,9/27/2020,9/30/2020,YouGov,1350,lv,.7662225,.0049063,50,50.92514,51.32555,"",70071,130535
2020,National,10/27/2020,Joseph R. Biden Jr.,9/24/2020,9/27/2020,Qriously,2273,lv,.676363,0,50,51.93458,52.61989,"",70067,130521
2020,National,10/27/2020,Joseph R. Biden Jr.,9/23/2020,9/29/2020,Rasmussen Reports/Pulse Opinion Research,3000,lv,.9471368,0,51,53.14069,53.80276,"",70065,130518
2020,National,10/27/2020,Joseph R. Biden Jr.,7/31/2020,8/11/2020,AP-NORC,4067,a,2.105296,0,48,51.10494,52.27091,"",70060,130513
2020,National,10/27/2020,Joseph R. Biden Jr.,9/26/2020,9/27/2020,Redfield & Wilton Strategies,2445,lv,.564709,0,50,51.23867,51.86128,"",70050,130490
2020,National,10/27/2020,Joseph R. Biden Jr.,9/25/2020,9/27/2020,Morning Consult,12965,lv,.148934,0,51,51.47301,52.12316,T,70048,130482
2020,National,10/27/2020,Joseph R. Biden Jr.,9/25/2020,9/27/2020,Léger,854,lv,.5445241,0,47,48.9371,49.61883,"",70043,130464
2020,National,10/27/2020,Joseph R. Biden Jr.,9/24/2020,9/26/2020,RMG Research,752,lv,.5484102,0,51,52.85403,53.57098,"",70040,130458
2020,National,10/27/2020,Joseph R. Biden Jr.,9/24/2020,9/26/2020,Morning Consult,12000,lv,.1314966,0,51,51.47301,52.16906,T,70037,130454
2020,National,10/27/2020,Joseph R. Biden Jr.,9/23/2020,9/25/2020,Morning Consult,12000,lv,.1265256,0,51,51.47301,52.21004,T,70036,130453
2020,National,10/27/2020,Joseph R. Biden Jr.,9/22/2020,9/24/2020,Morning Consult,12000,lv,.1226446,0,51,51.47301,52.24863,T,70035,130452
2020,National,10/27/2020,Joseph R. Biden Jr.,9/21/2020,9/23/2020,Morning Consult,12000,lv,.1195206,0,51,51.47301,52.28787,T,70034,130451
2020,National,10/27/2020,Joseph R. Biden Jr.,9/20/2020,9/22/2020,Morning Consult,12000,lv,.1166667,0,51,51.47301,52.32658,T,70033,130450
2020,National,10/27/2020,Joseph R. Biden Jr.,9/19/2020,9/21/2020,Morning Consult,12000,lv,.1139113,0,51,51.47301,52.3652,T,70032,130449
2020,National,10/27/2020,Joseph R. Biden Jr.,9/14/2020,9/23/2020,J.L. Partners,4053,lv,1.157785,0,51,50.93182,51.8791,"",70029,130446
2020,National,10/27/2020,Joseph R. Biden Jr.,9/22/2020,9/24/2020,Harris Insights & Analytics,1237,lv,.2842792,0,52,54.23333,55.03057,"",70022,130433
2020,National,10/27/2020,Joseph R. Biden Jr.,9/22/2020,9/25/2020,Harris Insights & Analytics,2768,rv,.5644135,0,45,48.08521,48.84774,"",70013,130421
2020,National,10/27/2020,Joseph R. Biden Jr.,9/24/2020,9/27/2020,Monmouth University,809,lv,1.809897,0,50,49.4099,50.06175,"",70011,130419
2020,National,10/27/2020,Joseph R. Biden Jr.,9/19/2020,9/25/2020,Echelon Insights,1018,lv,.8440959,0,50.5,50.02425,50.8567,"",70009,130407
2020,National,10/27/2020,Joseph R. Biden Jr.,9/22/2020,9/24/2020,Siena College/The New York Times Upshot,950,lv,1.943889,0,49,49.74103,50.56633,"",69990,130350
2020,National,10/27/2020,Joseph R. Biden Jr.,9/21/2020,9/24/2020,ABC News/The Washington Post,739,lv,1.599249,0,51.5,49.78041,50.55075,"",69989,130344
2020,National,10/27/2020,Joseph R. Biden Jr.,9/22/2020,9/24/2020,Ipsos,934,lv,.4357636,0,50,51.88025,52.65948,"",69986,130337
2020,National,10/27/2020,Joseph R. Biden Jr.,9/18/2020,9/22/2020,Ipsos,889,lv,.389779,0,50,51.88025,52.77598,"",69980,130323
2020,National,10/27/2020,Joseph R. Biden Jr.,9/22/2020,9/23/2020,Redfield & Wilton Strategies,2500,lv,.5200223,0,50,51.23867,52.03348,"",69979,130320
2020,National,10/27/2020,Joseph R. Biden Jr.,9/22/2020,9/23/2020,Emerson College,1000,lv,1.626254,0,49.62,47.97337,48.76244,"",69963,130289
2020,National,10/27/2020,Joseph R. Biden Jr.,9/19/2020,9/21/2020,Harris Insights & Analytics,2803,rv,.5234398,0,45,48.08521,49.00305,"",69959,130281
2020,National,10/27/2020,Joseph R. Biden Jr.,9/21/2020,9/23/2020,YouGov,1125,lv,.599238,0,49,49.92512,50.74932,"",69953,130269
2020,National,10/27/2020,Joseph R. Biden Jr.,9/17/2020,9/21/2020,Global Strategy Group/GBAO/Navigator Research,1230,rv,.576547,0,53,52.01973,52.98595,"",69673,129995
2020,National,10/27/2020,Joseph R. Biden Jr.,8/25/2020,9/6/2020,SSRS,1459,lv,1.235004,0,52,49.63552,50.93246,"",69706,129975
2020,National,10/27/2020,Joseph R. Biden Jr.,9/17/2020,9/21/2020,Quinnipiac University,1302,lv,1.797704,0,52,50.9627,51.86733,"",69696,129950
2020,National,10/27/2020,Joseph R. Biden Jr.,9/8/2020,9/15/2020,Marquette University Law School,1357,lv,2.591015,0,50,50.20083,51.32539,"",69693,129945
2020,National,10/27/2020,Joseph R. Biden Jr.,9/17/2020,9/20/2020,Qriously,2134,lv,.5505664,0,46.4,48.33163,49.29564,"",69692,129944
2020,National,10/27/2020,Joseph R. Biden Jr.,9/16/2020,9/22/2020,Rasmussen Reports/Pulse Opinion Research,3000,lv,.8205967,0,48.03,50.17259,51.11475,"",69691,129943
2020,National,10/27/2020,Joseph R. Biden Jr.,9/20/2020,9/22/2020,YouGov,1124,lv,.5904199,0,49,49.92512,50.78807,"",69689,129917
2020,National,10/27/2020,Joseph R. Biden Jr.,9/18/2020,9/20/2020,Change Research,1430,lv,.7751006,0,51,51.49055,52.42176,"",69680,129902
2020,National,10/27/2020,Joseph R. Biden Jr.,9/8/2020,9/9/2020,Climate Nexus,1244,lv,.9034838,0,52,52.27832,53.46835,"",69679,129901
2020,National,10/27/2020,Joseph R. Biden Jr.,9/18/2020,9/20/2020,Morning Consult,14211,lv,.1324558,0,51,51.47301,52.40096,T,69657,129860
2020,National,10/27/2020,Joseph R. Biden Jr.,9/17/2020,9/19/2020,Morning Consult,12000,lv,.110528,0,51,51.47301,52.43492,T,69656,129859
2020,National,10/27/2020,Joseph R. Biden Jr.,9/16/2020,9/18/2020,Morning Consult,12000,lv,.1098549,0,51,51.47301,52.46843,T,69655,129858
2020,National,10/27/2020,Joseph R. Biden Jr.,9/15/2020,9/17/2020,Morning Consult,12000,lv,.1091086,0,51,51.47301,52.49998,T,69654,129857
2020,National,10/27/2020,Joseph R. Biden Jr.,9/14/2020,9/16/2020,Morning Consult,12000,lv,.1084295,0,51,51.47301,52.53174,T,69653,129856
2020,National,10/27/2020,Joseph R. Biden Jr.,9/13/2020,9/15/2020,Morning Consult,12000,lv,.1077231,0,51,51.47301,52.56059,T,69652,129855
2020,National,10/27/2020,Joseph R. Biden Jr.,9/12/2020,9/14/2020,Morning Consult,12000,lv,.1072006,0,51,51.47301,52.57957,T,69651,129854
2020,National,10/27/2020,Joseph R. Biden Jr.,9/18/2020,9/20/2020,Léger,830,lv,.4641163,0,48,49.93861,50.89854,"",69636,129828
